url,tournament_name,tournament_date,number_players,indoor_outdoor,surface,prize_money
/en/tournaments/bastad/316/overview,Bastad,1997.07.07,32,Outdoor,Clay,"$328,000"
/en/tournaments/newport/315/overview,Newport,1997.07.07,32,Outdoor,Grass,"$280,000"
/en/tournaments/stuttgart/321/overview,Stuttgart,1997.07.14,48,Outdoor,Clay,"$1,040,000"
/en/tournaments/washington/418/overview,Washington,1997.07.14,56,Outdoor,Hard,"$675,000"
/en/tournaments/kitzbuhel/319/overview,Kitzbuhel,1997.07.21,48,Outdoor,Clay,"$525,000"
/en/tournaments/umag/439/overview,Umag,1997.07.21,32,Outdoor,Clay,"$400,000"
/en/tournaments/los-angeles/423/overview,Los Angeles,1997.07.21,32,Outdoor,Hard,"$328,000"
/en/tournaments/montreal/421/overview,Montreal,1997.07.28,56,Outdoor,Hard,"$2,300,000"
/en/tournaments/amsterdam/317/overview,Amsterdam,1997.07.28,32,Outdoor,Clay,"$500,000"
/en/tournaments/cincinnati/422/overview,Cincinnati,1997.08.04,56,Outdoor,Hard,"$2,300,000"
/en/tournaments/san-marino/475/overview,San Marino,1997.08.04,32,Outdoor,Clay,"$300,000"
/en/tournaments/indianapolis/419/overview,Indianapolis,1997.08.11,56,Outdoor,Hard,"$1,040,000"
/en/tournaments/new-haven/420/overview,New Haven,1997.08.11,56,Outdoor,Hard,"$1,040,000"
/en/tournaments/boston/80/overview,Boston,1997.08.18,32,Outdoor,Hard,"$328,000"
/en/tournaments/long-island/441/overview,Long Island,1997.08.18,32,Outdoor,Hard,"$328,000"
/en/tournaments/us-open/560/overview,New York,1997.08.25,128,Outdoor,Hard,"$5,152,000"
/en/tournaments/bournemouth/620/overview,Bournemouth,1997.09.08,32,Outdoor,Clay,"$400,000"
/en/tournaments/marbella/7306/overview,Marbella,1997.09.08,32,Outdoor,Clay,"$328,000"
/en/tournaments/tashkent/73/overview,Tashkent,1997.09.08,32,Outdoor,Hard,"$328,000"
/en/tournaments/bucharest/773/overview,Bucharest,1997.09.22,32,Outdoor,Clay,"$500,000"
/en/tournaments/toulouse/327/overview,Toulouse,1997.09.22,32,Indoor,Hard,"$400,000"
/en/tournaments/munich/604/overview,"Munich, Germany",1997.09.23,16,Indoor,Carpet,"$6,000,000"
/en/tournaments/basel/328/overview,Basel,1997.09.29,32,Indoor,Carpet,"$1,000,000"
/en/tournaments/beijing/7307/overview,Beijing,1997.09.29,32,Indoor,Hard,"$328,000"
/en/tournaments/palermo/325/overview,Palermo,1997.09.29,32,Outdoor,Clay,"$328,000"
/en/tournaments/vienna/337/overview,Vienna,1997.10.06,32,Indoor,Carpet,"$800,000"
/en/tournaments/singapore/326/overview,Singapore,1997.10.06,32,Indoor,Carpet,"$675,000"
/en/tournaments/ostrava/348/overview,Ostrava,1997.10.13,32,Indoor,Carpet,"$1,000,000"
/en/tournaments/lyon/7309/overview,Lyon,1997.10.13,32,Indoor,Carpet,"$750,000"
/en/tournaments/stuttgart/357/overview,Stuttgart,1997.10.20,48,Indoor,Carpet,"$2,300,000"
/en/tournaments/mexico-city/807/overview,Mexico City,1997.10.20,32,Outdoor,Clay,"$330,000"
/en/tournaments/paris/352/overview,Paris,1997.10.27,48,Indoor,Carpet,"$2,550,000"
/en/tournaments/bogota/359/overview,Bogota,1997.10.27,32,Outdoor,Clay,"$328,000"
/en/tournaments/moscow/438/overview,Moscow,1997.11.03,32,Indoor,Carpet,"$1,150,000"
/en/tournaments/stockholm/429/overview,Stockholm,1997.11.03,32,Indoor,Hard,"$825,000"
/en/tournaments/santiago/8996/overview,Santiago,1997.11.03,32,Outdoor,Clay,"$328,000"
/en/tournaments/atp-tour-world-championship/605/overview,,1997.11.10,10,Indoor,Hard,"$3,300,000"
/en/tournaments/atp-tour-world-doubles-championship/602/overview,"Hartford, United States",1997.11.17,0,Indoor,Carpet,"$500,000"
/en/tournaments/doha/451/overview,Doha,1998.01.05,32,Outdoor,Hard,"$1,000,000"
/en/tournaments/adelaide/7308/overview,Adelaide,1998.01.05,32,Outdoor,Hard,"$340,000"
/en/tournaments/auckland/301/overview,Auckland,1998.01.12,32,Outdoor,Hard,"$340,000"
/en/tournaments/sydney/338/overview,Sydney,1998.01.12,32,Outdoor,Hard,"$340,000"
/en/tournaments/australian-open/580/overview,Melbourne,1998.01.19,128,Outdoor,Hard,"$3,140,107"
/en/tournaments/marseille/496/overview,Marseille,1998.02.02,32,Indoor,Hard,"$539,250"
/en/tournaments/split/7301/overview,Split,1998.02.02,32,Indoor,Carpet,"$400,000"
/en/tournaments/dubai/495/overview,Dubai,1998.02.09,32,Outdoor,Hard,"$1,039,250"
/en/tournaments/san-jose/424/overview,San Jose,1998.02.09,32,Indoor,Hard,"$340,000"
/en/tournaments/st-petersburg/568/overview,St. Petersburg,1998.02.09,32,Indoor,Carpet,"$340,000"
/en/tournaments/antwerp/430/overview,Antwerp,1998.02.16,32,Indoor,Hard,"$1,000,000"
/en/tournaments/memphis/402/overview,Memphis,1998.02.16,48,Indoor,Hard,"$825,000"
/en/tournaments/london/408/overview,London,1998.02.23,32,Indoor,Carpet,"$814,250"
/en/tournaments/philadelphia/401/overview,Philadelphia,1998.02.23,32,Indoor,Hard,"$714,250"
/en/tournaments/rotterdam/407/overview,Rotterdam,1998.03.02,32,Indoor,Carpet,"$750,000"
/en/tournaments/scottsdale/433/overview,Scottsdale,1998.03.02,32,Outdoor,Hard,"$340,000"
/en/tournaments/indian-wells/404/overview,Indian Wells,1998.03.09,56,Outdoor,Hard,"$2,450,000"
/en/tournaments/copenhagen/481/overview,Copenhagen,1998.03.09,32,Indoor,Carpet,"$235,000"
/en/tournaments/miami/403/overview,Miami,1998.03.16,96,Outdoor,Hard,"$2,700,000"
/en/tournaments/casablanca/360/overview,Casablanca,1998.03.23,32,Outdoor,Clay,"$235,000"
/en/tournaments/estoril/468/overview,Estoril,1998.04.06,32,Outdoor,Clay,"$625,000"
/en/tournaments/chennai/891/overview,Chennai,1998.04.06,32,Outdoor,Hard,"$430,000"
/en/tournaments/hong-kong/336/overview,Hong Kong,1998.04.06,32,Outdoor,Hard,"$340,000"
/en/tournaments/barcelona/425/overview,Barcelona,1998.04.13,56,Outdoor,Clay,"$950,000"
/en/tournaments/tokyo/329/overview,Tokyo,1998.04.13,56,Outdoor,Hard,"$700,000"
/en/tournaments/monte-carlo/410/overview,Monte Carlo,1998.04.20,56,Outdoor,Clay,"$2,450,000"
/en/tournaments/orlando/717/overview,Orlando,1998.04.20,32,Outdoor,Clay,"$289,250"
/en/tournaments/munich/308/overview,Munich,1998.04.27,32,Outdoor,Clay,"$525,000"
/en/tournaments/prague/379/overview,Prague,1998.04.27,32,Outdoor,Clay,"$365,000"
/en/tournaments/atlanta/409/overview,Atlanta,1998.04.27,32,Outdoor,Clay,"$340,000"
/en/tournaments/hamburg/414/overview,Hamburg,1998.05.04,56,Outdoor,Clay,"$2,450,000"
/en/tournaments/coral-springs/499/overview,,1998.05.04,32,Outdoor,Clay,"$270,000"
/en/tournaments/rome/416/overview,Rome,1998.05.11,64,Outdoor,Clay,"$2,450,000"
/en/tournaments/dusseldorf/615/overview,Dusseldorf,1998.05.18,32,Outdoor,Clay,"$2,450,000"
/en/tournaments/st-polten/306/overview,St. Polten,1998.05.18,32,Outdoor,Clay,"$425,000"
/en/tournaments/roland-garros/520/overview,Paris,1998.05.25,128,Outdoor,Clay,"$5,026,607"
/en/tournaments/halle/500/overview,Halle,1998.06.08,32,Outdoor,Grass,"$900,000"
/en/tournaments/london/311/overview,London,1998.06.08,56,Outdoor,Grass,"$750,000"
/en/tournaments/bologna/312/overview,Bologna,1998.06.08,32,Outdoor,Clay,"$340,000"
/en/tournaments/s-hertogenbosch/440/overview,s-Hertogenbosch,1998.06.15,32,Outdoor,Grass,"$500,000"
/en/tournaments/nottingham/741/overview,Nottingham,1998.06.15,32,Outdoor,Grass,"$340,000"
/en/tournaments/wimbledon/540/overview,London,1998.06.22,128,Outdoor,Grass,"$5,638,006"
/en/tournaments/gstaad/314/overview,Gstaad,1998.07.06,32,Outdoor,Clay,"$550,000"
/en/tournaments/bastad/316/overview,Bastad,1998.07.06,32,Outdoor,Clay,"$340,000"
/en/tournaments/newport/315/overview,Newport,1998.07.06,32,Outdoor,Grass,"$300,000"
/en/tournaments/stuttgart/321/overview,Stuttgart,1998.07.20,48,Outdoor,Clay,"$1,040,000"
/en/tournaments/washington/418/overview,Washington,1998.07.20,56,Outdoor,Hard,"$700,000"
/en/tournaments/kitzbuhel/319/overview,Kitzbuhel,1998.07.27,48,Outdoor,Clay,"$525,000"
/en/tournaments/umag/439/overview,Umag,1998.07.27,32,Outdoor,Clay,"$400,000"
/en/tournaments/los-angeles/423/overview,Los Angeles,1998.07.27,32,Outdoor,Hard,"$340,000"
/en/tournaments/toronto/421/overview,Toronto,1998.08.03,56,Outdoor,Hard,"$2,450,000"
/en/tournaments/amsterdam/317/overview,Amsterdam,1998.08.03,32,Outdoor,Clay,"$500,000"
/en/tournaments/cincinnati/422/overview,Cincinnati,1998.08.10,56,Outdoor,Hard,"$2,450,000"
/en/tournaments/san-marino/475/overview,San Marino,1998.08.10,32,Outdoor,Clay,"$300,000"
/en/tournaments/indianapolis/419/overview,Indianapolis,1998.08.17,56,Outdoor,Hard,"$1,040,000"
/en/tournaments/new-haven/420/overview,New Haven,1998.08.17,56,Outdoor,Hard,"$870,000"
/en/tournaments/boston/80/overview,Boston,1998.08.24,32,Outdoor,Hard,"$340,000"
/en/tournaments/long-island/441/overview,Long Island,1998.08.24,32,Outdoor,Hard,"$340,000"
/en/tournaments/us-open/560/overview,New York,1998.08.31,128,Outdoor,Hard,"$6,032,000"
/en/tournaments/bucharest/773/overview,Bucharest,1998.09.14,32,Outdoor,Clay,"$500,000"
/en/tournaments/tashkent/73/overview,Tashkent,1998.09.14,32,Outdoor,Hard,"$500,000"
/en/tournaments/bournemouth/620/overview,Bournemouth,1998.09.14,32,Outdoor,Clay,"$400,000"
/en/tournaments/munich/604/overview,"Munich, Germany",1998.09.28,16,Indoor,Hard,"$4,200,000"
/en/tournaments/mallorca/7306/overview,Mallorca,1998.09.28,32,Outdoor,Clay,"$475,000"
/en/tournaments/toulouse/327/overview,Toulouse,1998.09.28,32,Indoor,Hard,"$400,000"
/en/tournaments/basel/328/overview,Basel,1998.10.05,32,Indoor,Carpet,"$1,000,000"
/en/tournaments/palermo/325/overview,Palermo,1998.10.05,32,Outdoor,Clay,"$340,000"
/en/tournaments/shanghai/890/overview,Shanghai,1998.10.05,32,Outdoor,Hard,"$340,000"
/en/tournaments/vienna/337/overview,Vienna,1998.10.12,32,Indoor,Carpet,"$800,000"
/en/tournaments/singapore/326/overview,Singapore,1998.10.12,32,Indoor,Hard,"$700,000"
/en/tournaments/ostrava/348/overview,Ostrava,1998.10.19,32,Indoor,Carpet,"$1,000,000"
/en/tournaments/lyon/7309/overview,Lyon,1998.10.19,32,Indoor,Carpet,"$750,000"
/en/tournaments/stuttgart/357/overview,Stuttgart,1998.10.26,48,Indoor,Hard,"$2,450,000"
/en/tournaments/mexico-city/807/overview,Mexico City,1998.10.26,32,Outdoor,Clay,"$340,000"
/en/tournaments/paris/352/overview,Paris,1998.11.02,48,Indoor,Carpet,"$2,550,000"
/en/tournaments/bogota/359/overview,Bogota,1998.11.02,32,Outdoor,Clay,"$340,000"
/en/tournaments/moscow/438/overview,Moscow,1998.11.09,32,Indoor,Carpet,"$1,150,000"
/en/tournaments/stockholm/429/overview,Stockholm,1998.11.09,32,Indoor,Hard,"$825,000"
/en/tournaments/santiago/8996/overview,Santiago,1998.11.09,32,Outdoor,Clay,"$340,000"
/en/tournaments/atp-tour-world-doubles-championship/602/overview,"Hartford, United States",1998.11.16,64,Indoor,Carpet,"$500,000"
/en/tournaments/atp-tour-world-championship/605/overview,,1998.11.23,64,Indoor,Hard,"$3,300,000"
/en/tournaments/doha/451/overview,Doha,1999.01.04,32,Outdoor,Hard,"$1,000,000"
/en/tournaments/adelaide/7308/overview,Adelaide,1999.01.04,32,Outdoor,Hard,"$350,000"
/en/tournaments/auckland/301/overview,Auckland,1999.01.11,32,Outdoor,Hard,"$350,000"
/en/tournaments/sydney/338/overview,Sydney,1999.01.11,32,Outdoor,Hard,"$350,000"
/en/tournaments/australian-open/580/overview,Melbourne,1999.01.18,128,Outdoor,Hard,"$3,539,387"
/en/tournaments/marseille/496/overview,Marseille,1999.02.01,32,Indoor,Hard,"$539,250"
/en/tournaments/dubai/495/overview,Dubai,1999.02.08,32,Outdoor,Hard,"$1,039,250"
/en/tournaments/san-jose/424/overview,San Jose,1999.02.08,32,Indoor,Hard,"$350,000"
/en/tournaments/st-petersburg/568/overview,St. Petersburg,1999.02.08,32,Indoor,Carpet,"$350,000"
/en/tournaments/rotterdam/407/overview,Rotterdam,1999.02.15,32,Indoor,Carpet,"$850,000"
/en/tournaments/memphis/402/overview,Memphis,1999.02.15,48,Indoor,Hard,"$825,000"
/en/tournaments/london/408/overview,London,1999.02.22,32,Indoor,Carpet,"$814,250"
/en/tournaments/scottsdale/433/overview,Scottsdale,1999.03.01,32,Outdoor,Hard,"$350,000"
/en/tournaments/copenhagen/481/overview,Copenhagen,1999.03.01,32,Indoor,Carpet,"$240,000"
/en/tournaments/indian-wells/404/overview,Indian Wells,1999.03.08,56,Outdoor,Hard,"$2,450,000"
/en/tournaments/miami/403/overview,Miami,1999.03.15,96,Outdoor,Hard,"$2,700,000"
/en/tournaments/casablanca/360/overview,Casablanca,1999.03.22,32,Outdoor,Clay,"$240,000"
/en/tournaments/estoril/468/overview,Estoril,1999.04.05,32,Outdoor,Clay,"$625,000"
/en/tournaments/chennai/891/overview,Chennai,1999.04.05,32,Outdoor,Hard,"$430,000"
/en/tournaments/hong-kong/336/overview,Hong Kong,1999.04.05,32,Outdoor,Hard,"$350,000"
/en/tournaments/barcelona/425/overview,Barcelona,1999.04.12,56,Outdoor,Clay,"$950,000"
/en/tournaments/tokyo/329/overview,Tokyo,1999.04.12,56,Outdoor,Hard,"$725,000"
/en/tournaments/monte-carlo/410/overview,Monte Carlo,1999.04.19,56,Outdoor,Clay,"$2,450,000"
/en/tournaments/orlando/717/overview,Orlando,1999.04.19,32,Outdoor,Clay,"$289,250"
/en/tournaments/munich/308/overview,Munich,1999.04.26,32,Outdoor,Clay,"$525,000"
/en/tournaments/prague/379/overview,Prague,1999.04.26,32,Outdoor,Clay,"$500,000"
/en/tournaments/atlanta/409/overview,Atlanta,1999.04.26,32,Outdoor,Clay,"$350,000"
/en/tournaments/hamburg/414/overview,Hamburg,1999.05.03,56,Outdoor,Clay,"$2,450,000"
/en/tournaments/delray-beach/499/overview,Delray Beach,1999.05.03,32,Outdoor,Clay,"$270,000"
/en/tournaments/rome/416/overview,Rome,1999.05.10,64,Outdoor,Clay,"$2,450,000"
/en/tournaments/dusseldorf/615/overview,Dusseldorf,1999.05.16,64,Outdoor,Clay,"$1,650,000"
/en/tournaments/st-polten/306/overview,St. Polten,1999.05.17,32,Outdoor,Clay,"$425,000"
/en/tournaments/roland-garros/520/overview,Paris,1999.05.24,128,Outdoor,Clay,"$5,159,915"
/en/tournaments/halle/500/overview,Halle,1999.06.07,32,Outdoor,Grass,"$900,000"
/en/tournaments/london/311/overview,London,1999.06.07,56,Outdoor,Grass,"$750,000"
/en/tournaments/meran/473/overview,Meran,1999.06.07,32,Outdoor,Clay,"$350,000"
/en/tournaments/s-hertogenbosch/440/overview,s-Hertogenbosch,1999.06.14,32,Outdoor,Grass,"$500,000"
/en/tournaments/nottingham/741/overview,Nottingham,1999.06.14,32,Outdoor,Grass,"$350,000"
/en/tournaments/wimbledon/540/overview,London,1999.06.21,128,Outdoor,Grass,"$5,614,685"
/en/tournaments/gstaad/314/overview,Gstaad,1999.07.05,32,Outdoor,Clay,"$550,000"
/en/tournaments/bastad/316/overview,Bastad,1999.07.05,32,Outdoor,Clay,"$350,000"
/en/tournaments/newport/315/overview,Newport,1999.07.05,32,Outdoor,Grass,"$320,000"
/en/tournaments/stuttgart/321/overview,Stuttgart,1999.07.19,48,Outdoor,Clay,"$1,040,000"
/en/tournaments/kitzbuhel/319/overview,Kitzbuhel,1999.07.26,48,Outdoor,Clay,"$525,000"
/en/tournaments/umag/439/overview,Umag,1999.07.26,32,Outdoor,Clay,"$400,000"
/en/tournaments/los-angeles/423/overview,Los Angeles,1999.07.26,32,Outdoor,Hard,"$350,000"
/en/tournaments/montreal/421/overview,Montreal,1999.08.02,56,Outdoor,Hard,"$2,450,000"
/en/tournaments/amsterdam/317/overview,Amsterdam,1999.08.02,32,Outdoor,Clay,"$500,000"
/en/tournaments/cincinnati/422/overview,Cincinnati,1999.08.09,56,Outdoor,Hard,"$2,450,000"
/en/tournaments/san-marino/475/overview,San Marino,1999.08.09,32,Outdoor,Clay,"$300,000"
/en/tournaments/indianapolis/419/overview,Indianapolis,1999.08.16,56,Outdoor,Hard,"$870,000"
/en/tournaments/washington/418/overview,Washington,1999.08.16,56,Outdoor,Hard,"$725,000"
/en/tournaments/boston/80/overview,Boston,1999.08.23,32,Outdoor,Hard,"$350,000"
/en/tournaments/long-island/441/overview,Long Island,1999.08.23,32,Outdoor,Hard,"$350,000"
/en/tournaments/us-open/560/overview,New York,1999.08.30,128,Outdoor,Hard,"$6,235,000"
/en/tournaments/mallorca/7306/overview,Mallorca,1999.09.13,32,Outdoor,Clay,"$500,000"
/en/tournaments/tashkent/73/overview,Tashkent,1999.09.13,32,Outdoor,Hard,"$500,000"
/en/tournaments/bournemouth/620/overview,Bournemouth,1999.09.13,32,Outdoor,Clay,"$400,000"
/en/tournaments/munich/604/overview,"Munich, Germany",1999.09.27,12,Indoor,Hard,"$4,200,000"
/en/tournaments/toulouse/327/overview,Toulouse,1999.09.27,32,Indoor,Hard,"$400,000"
/en/tournaments/bucharest/773/overview,Bucharest,1999.09.27,32,Outdoor,Clay,"$350,000"
/en/tournaments/basel/328/overview,Basel,1999.10.04,32,Indoor,Carpet,"$1,000,000"
/en/tournaments/palermo/325/overview,Palermo,1999.10.04,32,Outdoor,Clay,"$350,000"
/en/tournaments/shanghai/890/overview,"Shanghai, China",1999.10.04,32,Outdoor,Hard,"$350,000"
/en/tournaments/vienna/337/overview,Vienna,1999.10.11,32,Indoor,Hard,"$800,000"
/en/tournaments/singapore/326/overview,Singapore,1999.10.11,32,Indoor,Hard,"$725,000"
/en/tournaments/lyon/7309/overview,Lyon,1999.10.18,48,Indoor,Carpet,"$750,000"
/en/tournaments/stuttgart/357/overview,Stuttgart,1999.10.25,48,Indoor,Hard,"$2,450,000"
/en/tournaments/paris/352/overview,Paris,1999.11.01,48,Indoor,Carpet,"$2,550,000"
/en/tournaments/moscow/438/overview,Moscow,1999.11.08,32,Indoor,Carpet,"$1,000,000"
/en/tournaments/stockholm/429/overview,Stockholm,1999.11.08,32,Indoor,Hard,"$825,000"
/en/tournaments/atp-tour-world-doubles-championship/602/overview,"Hartford, United States",1999.11.15,0,Indoor,Carpet,"$900,000"
/en/tournaments/atp-tour-world-championship/605/overview,,1999.11.22,8,Indoor,Hard,"$3,600,000"
/en/tournaments/doha/451/overview,Doha,2000.01.03,32,Outdoor,Hard,"$1,000,000"
/en/tournaments/chennai/891/overview,Chennai,2000.01.03,32,Outdoor,Hard,"$430,000"
/en/tournaments/adelaide/7308/overview,Adelaide,2000.01.03,32,Outdoor,Hard,"$350,000"
/en/tournaments/auckland/301/overview,Auckland,2000.01.10,32,Outdoor,Hard,"$350,000"
/en/tournaments/sydney/338/overview,Sydney,2000.01.10,32,Outdoor,Hard,"$350,000"
/en/tournaments/australian-open/580/overview,Melbourne,2000.01.17,128,Outdoor,Hard,"$3,864,414"
/en/tournaments/dubai/495/overview,Dubai,2000.02.07,32,Outdoor,Hard,"$1,000,000"
/en/tournaments/marseille/496/overview,Marseille,2000.02.07,32,Indoor,Hard,"$500,000"
/en/tournaments/san-jose/424/overview,San Jose,2000.02.07,32,Indoor,Hard,"$375,000"
/en/tournaments/rotterdam/407/overview,Rotterdam,2000.02.14,32,Indoor,Hard,"$850,000"
/en/tournaments/memphis/402/overview,Memphis,2000.02.14,48,Indoor,Hard,"$800,000"
/en/tournaments/london/408/overview,London,2000.02.21,32,Indoor,Hard,"$800,000"
/en/tournaments/mexico-city/807/overview,Mexico City,2000.02.21,32,Outdoor,Clay,"$800,000"
/en/tournaments/santiago/8996/overview,Santiago,2000.02.28,32,Outdoor,Clay,"$375,000"
/en/tournaments/copenhagen/481/overview,Copenhagen,2000.02.28,32,Indoor,Hard,"$350,000"
/en/tournaments/delray-beach/499/overview,Delray Beach,2000.02.28,32,Outdoor,Hard,"$350,000"
/en/tournaments/bogota/359/overview,Bogota,2000.03.06,32,Outdoor,Clay,"$375,000"
/en/tournaments/scottsdale/433/overview,Scottsdale,2000.03.06,32,Outdoor,Hard,"$375,000"
/en/tournaments/indian-wells/404/overview,Indian Wells,2000.03.13,64,Outdoor,Hard,"$2,950,000"
/en/tournaments/miami/403/overview,Miami,2000.03.20,96,Outdoor,Hard,"$3,200,000"
/en/tournaments/estoril/468/overview,Estoril,2000.04.10,32,Outdoor,Clay,"$625,000"
/en/tournaments/atlanta/409/overview,Atlanta,2000.04.10,32,Outdoor,Clay,"$375,000"
/en/tournaments/casablanca/360/overview,Casablanca,2000.04.10,32,Outdoor,Clay,"$350,000"
/en/tournaments/monte-carlo/410/overview,Monte Carlo,2000.04.17,64,Outdoor,Clay,"$2,950,000"
/en/tournaments/barcelona/425/overview,Barcelona,2000.04.24,56,Outdoor,Clay,"$1,000,000"
/en/tournaments/mallorca/7306/overview,Mallorca,2000.05.01,32,Outdoor,Clay,"$500,000"
/en/tournaments/munich/308/overview,Munich,2000.05.01,32,Outdoor,Clay,"$400,000"
/en/tournaments/orlando/717/overview,Orlando,2000.05.01,32,Outdoor,Clay,"$350,000"
/en/tournaments/rome/416/overview,Rome,2000.05.08,64,Outdoor,Clay,"$2,950,000"
/en/tournaments/hamburg/414/overview,Hamburg,2000.05.15,64,Outdoor,Clay,"$2,950,000"
/en/tournaments/dusseldorf/615/overview,Dusseldorf,2000.05.21,64,Outdoor,Clay,"$1,900,000"
/en/tournaments/st-polten/306/overview,St. Polten,2000.05.22,32,Outdoor,Clay,"$425,000"
/en/tournaments/roland-garros/520/overview,Paris,2000.05.29,128,Outdoor,Clay,"$4,564,505"
/en/tournaments/halle/500/overview,Halle,2000.06.12,32,Outdoor,Grass,"$1,000,000"
/en/tournaments/london/311/overview,London,2000.06.12,56,Outdoor,Grass,"$800,000"
/en/tournaments/s-hertogenbosch/440/overview,s-Hertogenbosch,2000.06.19,32,Outdoor,Grass,"$400,000"
/en/tournaments/nottingham/741/overview,Nottingham,2000.06.19,32,Outdoor,Grass,"$375,000"
/en/tournaments/wimbledon/540/overview,London,2000.06.26,128,Outdoor,Grass,"$5,564,842"
/en/tournaments/gstaad/314/overview,Gstaad,2000.07.10,32,Outdoor,Clay,"$600,000"
/en/tournaments/bastad/316/overview,Bastad,2000.07.10,32,Outdoor,Clay,"$375,000"
/en/tournaments/newport/315/overview,Newport,2000.07.10,32,Outdoor,Grass,"$375,000"
/en/tournaments/stuttgart/321/overview,Stuttgart,2000.07.17,32,Outdoor,Clay,"$1,000,000"
/en/tournaments/amsterdam/317/overview,Amsterdam,2000.07.17,32,Outdoor,Clay,"$400,000"
/en/tournaments/umag/439/overview,Umag,2000.07.17,32,Outdoor,Clay,"$400,000"
/en/tournaments/kitzbuhel/319/overview,Kitzbuhel,2000.07.24,48,Outdoor,Clay,"$750,000"
/en/tournaments/los-angeles/423/overview,Los Angeles,2000.07.24,32,Outdoor,Hard,"$375,000"
/en/tournaments/san-marino/475/overview,San Marino,2000.07.24,32,Outdoor,Clay,"$350,000"
/en/tournaments/toronto/421/overview,Toronto,2000.07.31,64,Outdoor,Hard,"$2,450,000"
/en/tournaments/cincinnati/422/overview,Cincinnati,2000.08.07,64,Outdoor,Hard,"$2,950,000"
/en/tournaments/indianapolis/419/overview,Indianapolis,2000.08.14,56,Outdoor,Hard,"$800,000"
/en/tournaments/washington/418/overview,Washington,2000.08.14,56,Outdoor,Hard,"$800,000"
/en/tournaments/long-island/441/overview,Long Island,2000.08.21,48,Outdoor,Hard,"$415,200"
/en/tournaments/us-open/560/overview,New York,2000.08.28,128,Outdoor,Hard,"$6,467,000"
/en/tournaments/tashkent/73/overview,Tashkent,2000.09.11,32,Outdoor,Hard,"$525,000"
/en/tournaments/bucharest/773/overview,Bucharest,2000.09.11,32,Outdoor,Clay,"$375,000"
/en/tournaments/sydney/96/overview,Sydney,2000.09.18,64,Outdoor,Hard,
/en/tournaments/palermo/325/overview,Palermo,2000.09.25,32,Outdoor,Clay,"$375,000"
/en/tournaments/hong-kong/336/overview,Hong Kong,2000.10.02,32,Outdoor,Hard,"$375,000"
/en/tournaments/tokyo/329/overview,Tokyo,2000.10.09,56,Outdoor,Hard,"$800,000"
/en/tournaments/vienna/337/overview,Vienna,2000.10.09,32,Indoor,Hard,"$800,000"
/en/tournaments/toulouse/327/overview,Toulouse,2000.10.16,32,Indoor,Hard,"$400,000"
/en/tournaments/shanghai/890/overview,Shanghai,2000.10.16,32,Outdoor,Hard,"$375,000"
/en/tournaments/basel/328/overview,Basel,2000.10.23,32,Indoor,Carpet,"$1,000,000"
/en/tournaments/moscow/438/overview,Moscow,2000.10.23,32,Indoor,Carpet,"$1,000,000"
/en/tournaments/stuttgart/357/overview,Stuttgart,2000.10.30,48,Indoor,Hard,"$2,950,000"
/en/tournaments/lyon/7309/overview,Lyon,2000.11.06,32,Indoor,Carpet,"$800,000"
/en/tournaments/st-petersburg/568/overview,St. Petersburg,2000.11.06,32,Indoor,Hard,"$800,000"
/en/tournaments/paris/352/overview,Paris,2000.11.13,48,Indoor,Carpet,"$2,950,000"
/en/tournaments/stockholm/429/overview,Stockholm,2000.11.20,32,Indoor,Hard,"$800,000"
/en/tournaments/brighton/620/overview,Brighton,2000.11.20,32,Indoor,Hard,"$400,000"
/en/tournaments/tennis-masters-cup/605/overview,,2000.11.27,8,Indoor,Hard,"$3,700,000"
/en/tournaments/atp-tour-world-doubles-championship/602/overview,Bangalore,2000.12.11,0,Outdoor,Hard,"$750,000"
/en/tournaments/doha/451/overview,Doha,2001.01.01,32,Outdoor,Hard,"$1,000,000"
/en/tournaments/chennai/891/overview,Chennai,2001.01.01,32,Outdoor,Hard,"$400,000"
/en/tournaments/adelaide/7308/overview,Adelaide,2001.01.01,32,Outdoor,Hard,"$375,000"
/en/tournaments/sydney/338/overview,Sydney,2001.01.08,32,Outdoor,Hard,"$400,000"
/en/tournaments/auckland/301/overview,Auckland,2001.01.08,32,Outdoor,Hard,"$375,000"
/en/tournaments/australian-open/580/overview,Melbourne,2001.01.15,128,Outdoor,Hard,"$3,568,313"
/en/tournaments/bogota/359/overview,Bogota,2001.01.28,32,Outdoor,Clay,"$375,000"
/en/tournaments/milan/408/overview,Milan,2001.01.29,32,Indoor,Carpet,"$400,000"
/en/tournaments/marseille/496/overview,Marseille,2001.02.12,32,Indoor,Hard,"$500,000"
/en/tournaments/vina-del-mar/8996/overview,Vina Del Mar,2001.02.12,32,Outdoor,Clay,"$375,000"
/en/tournaments/copenhagen/481/overview,Copenhagen,2001.02.12,32,Indoor,Hard,"$350,000"
/en/tournaments/rotterdam/407/overview,Rotterdam,2001.02.19,32,Indoor,Hard,"$850,000"
/en/tournaments/memphis/402/overview,Memphis,2001.02.19,48,Indoor,Hard,"$800,000"
/en/tournaments/buenos-aires/506/overview,Buenos Aires,2001.02.19,32,Outdoor,Clay,"$600,000"
/en/tournaments/dubai/495/overview,Dubai,2001.02.26,32,Outdoor,Hard,"$1,000,000"
